Date,Description,Amount,Transaction Type,Category,Account Name
09-23-2022,Boston Halal,40.24,debit,Restaurants,Credit Card
09-23-2022,Karaoke,22.34,debit,Entertainment,Credit Card
09-23-2022,Ice skating,37.57,debit,Entertainment,Credit Card
09-23-2022,AMC Boston,22.19,debit,Entertainment,Credit Card
09-23-2022,Temu,50.41,debit,Shopping,Credit Card
09-24-2022,Lyft,24.29,debit,Travel expenses,Credit Card
09-25-2022,Dominos,32.98,debit,Restaurants,Credit Card
09-25-2022,Amazon,48.89,debit,Shopping,Credit Card
09-26-2022,MBTA,21.73,debit,Travel expenses,Credit Card
09-26-2022,Lyft,24.86,debit,Travel expenses,Credit Card
09-27-2022,Stop and Shop,199.17,debit,Grocery shopping,Credit Card
09-27-2022,Ice skating,40.79,debit,Entertainment,Credit Card
09-27-2022,Uber,20.15,debit,Travel expenses,Credit Card
09-27-2022,MBTA,30.68,debit,Travel expenses,Credit Card
09-27-2022,Lyft,23.92,debit,Travel expenses,Credit Card
09-28-2022,Boston Shawarma,82.49,debit,Restaurants,Credit Card
09-29-2022,Boston Halal,35.26,debit,Restaurants,Credit Card
10-01-2022,Rent/ Mortgage,1600.0,debit,Mortgage & Rent,Savings
10-01-2022,Eversource Electricity,50.48,debit,Utilities,Checking
10-01-2022,National Grid Gas,66.43,debit,Utilities,Checking
10-01-2022,Heating fuel,154.16,debit,Utilities,Checking
10-01-2022,Amazon,47.31,debit,Shopping,Credit Card
10-01-2022,Boston Halal,65.06,debit,Restaurants,Credit Card
10-02-2022,Mama-cita,39.15,debit,Restaurants,Credit Card
10-02-2022,Amazon,78.61,debit,Shopping,Credit Card
10-03-2022,Ice skating,35.8,debit,Entertainment,Credit Card
10-03-2022,StandUp show,26.45,debit,Entertainment,Credit Card
10-04-2022,Dominos,72.51,debit,Restaurants,Credit Card
10-05-2022,Boston Halal,45.33,debit,Restaurants,Credit Card
10-06-2022,MBTA,15.44,debit,Travel expenses,Credit Card
10-06-2022,AMC Boston,59.28,debit,Entertainment,Credit Card
10-07-2022,Ice skating,54.62,debit,Entertainment,Credit Card
10-07-2022,Mall,43.43,debit,Shopping,Credit Card
10-07-2022,Amazon,25.52,debit,Shopping,Credit Card
10-07-2022,Market Basket,206.01,debit,Grocery shopping,Credit Card
10-08-2022,AMC Boston,31.06,debit,Entertainment,Credit Card
10-08-2022,Boston Shawarma,65.87,debit,Restaurants,Credit Card
10-09-2022,Dominos,59.38,debit,Restaurants,Credit Card
10-10-2022,StandUp show,53.15,debit,Entertainment,Credit Card
10-11-2022,StandUp show,69.75,debit,Entertainment,Credit Card
10-11-2022,Uber,17.92,debit,Travel expenses,Credit Card
10-12-2022,StandUp show,65.28,debit,Entertainment,Credit Card
10-12-2022,Mall,29.18,debit,Shopping,Credit Card
10-13-2022,Monthly direct deposit - Salary,10506.0,credit,Salary,Savings
10-13-2022,Market Basket,210.54,debit,Grocery shopping,Credit Card
10-13-2022,Dominos,34.13,debit,Restaurants,Credit Card
10-13-2022,Mall,32.56,debit,Shopping,Credit Card
10-14-2022,Credit Transaction,9.65,credit,Cashback Rewards,Savings
10-14-2022,Ice skating,44.72,debit,Entertainment,Credit Card
10-15-2022,Amazon,73.42,debit,Shopping,Credit Card
10-16-2022,StandUp show,66.85,debit,Entertainment,Credit Card
10-16-2022,Uber,18.02,debit,Travel expenses,Credit Card
10-17-2022,Lyft,27.92,debit,Travel expenses,Credit Card
10-18-2022,Karaoke,22.16,debit,Entertainment,Credit Card
10-18-2022,Amazon,25.55,debit,Shopping,Credit Card
10-19-2022,Ice skating,41.41,debit,Entertainment,Credit Card
10-19-2022,Credit Transaction,19.33,credit,Cashback Rewards,Savings
10-19-2022,Boston Halal,35.59,debit,Restaurants,Credit Card
10-20-2022,Karaoke,33.16,debit,Entertainment,Credit Card
10-20-2022,Uber,16.95,debit,Travel expenses,Credit Card
10-20-2022,Credit Transaction,15.21,credit,Cashback Rewards,Savings
10-21-2022,Dominos,79.64,debit,Restaurants,Credit Card
10-21-2022,StandUp show,23.0,debit,Entertainment,Credit Card
10-21-2022,Temu,54.96,debit,Shopping,Credit Card
10-21-2022,Mama-cita,46.06,debit,Restaurants,Credit Card
10-21-2022,Boston Halal,30.7,debit,Restaurants,Credit Card
10-22-2022,MBTA,14.55,debit,Travel expenses,Credit Card
10-22-2022,Amazon,72.67,debit,Shopping,Credit Card
10-22-2022,Karaoke,62.23,debit,Entertainment,Credit Card
10-23-2022,Trader Joes,176.45,debit,Grocery shopping,Credit Card
10-23-2022,Amazon,22.81,debit,Shopping,Credit Card
10-23-2022,Dominos,55.9,debit,Restaurants,Credit Card
10-23-2022,AMC Boston,25.96,debit,Entertainment,Credit Card
10-24-2022,Uber,16.27,debit,Travel expenses,Credit Card
10-24-2022,Ace Hardware,156.58,debit,Grocery shopping,Credit Card
10-26-2022,Lyft,30.19,debit,Travel expenses,Credit Card
10-26-2022,Dominos,44.58,debit,Restaurants,Credit Card
10-27-2022,Amazon,57.2,debit,Shopping,Credit Card
10-27-2022,Boston Halal,73.0,debit,Restaurants,Credit Card
10-27-2022,Lyft,15.51,debit,Travel expenses,Credit Card
10-28-2022,Mama-cita,31.0,debit,Restaurants,Credit Card
10-29-2022,StandUp show,51.18,debit,Entertainment,Credit Card
10-29-2022,AMC Boston,31.42,debit,Entertainment,Credit Card
10-29-2022,Dominos,68.34,debit,Restaurants,Credit Card
10-29-2022,Boston Halal,47.96,debit,Restaurants,Credit Card
10-30-2022,Mama-cita,68.88,debit,Restaurants,Credit Card
10-30-2022,Dominos,60.56,debit,Restaurants,Credit Card
10-30-2022,Ace Hardware,224.51,debit,Grocery shopping,Credit Card
10-30-2022,Boston Shawarma,37.29,debit,Restaurants,Credit Card
10-30-2022,AMC Boston,36.05,debit,Entertainment,Credit Card
10-30-2022,Mall,76.53,debit,Shopping,Credit Card
10-31-2022,Boston Shawarma,56.85,debit,Restaurants,Credit Card
10-31-2022,Mama-cita,39.88,debit,Restaurants,Credit Card
10-31-2022,Boston Halal,46.38,debit,Restaurants,Credit Card
10-31-2022,Temu,38.4,debit,Shopping,Credit Card
10-31-2022,Dominos,56.57,debit,Restaurants,Credit Card
11-01-2022,Rent/ Mortgage,1600.0,debit,Mortgage & Rent,Savings
11-01-2022,Eversource Electricity,55.67,debit,Utilities,Checking
11-01-2022,National Grid Gas,75.86,debit,Utilities,Checking
11-01-2022,Heating fuel,233.14,debit,Utilities,Checking
11-01-2022,Boston Halal,49.29,debit,Restaurants,Credit Card
11-02-2022,Dominos,50.05,debit,Restaurants,Credit Card
11-02-2022,Ice skating,73.88,debit,Entertainment,Credit Card
11-03-2022,Dominos,54.88,debit,Restaurants,Credit Card
11-03-2022,AMC Boston,37.72,debit,Entertainment,Credit Card
11-04-2022,Mama-cita,29.69,debit,Restaurants,Credit Card
11-04-2022,Lyft,12.99,debit,Travel expenses,Credit Card
11-04-2022,Trader Joes,218.16,debit,Grocery shopping,Credit Card
11-05-2022,Karaoke,41.17,debit,Entertainment,Credit Card
11-05-2022,Market Basket,196.12,debit,Grocery shopping,Credit Card
11-05-2022,Credit Transaction,8.47,credit,Cashback Rewards,Savings
11-06-2022,StandUp show,66.72,debit,Entertainment,Credit Card
11-07-2022,Boston Halal,81.48,debit,Restaurants,Credit Card
11-08-2022,Dominos,51.08,debit,Restaurants,Credit Card
11-08-2022,Lyft,25.82,debit,Travel expenses,Credit Card
11-08-2022,Karaoke,48.82,debit,Entertainment,Credit Card
11-08-2022,Mall,74.54,debit,Shopping,Credit Card
11-08-2022,MBTA,23.03,debit,Travel expenses,Credit Card
11-08-2022,Temu,77.01,debit,Shopping,Credit Card
11-08-2022,Boston Shawarma,75.04,debit,Restaurants,Credit Card
11-08-2022,Boston Halal,37.81,debit,Restaurants,Credit Card
11-09-2022,Boston Shawarma,49.1,debit,Restaurants,Credit Card
11-09-2022,Dominos,55.63,debit,Restaurants,Credit Card
11-09-2022,Amazon,57.02,debit,Shopping,Credit Card
11-09-2022,Mall,72.02,debit,Shopping,Credit Card
11-10-2022,Mama-cita,59.85,debit,Restaurants,Credit Card
11-10-2022,MBTA,29.86,debit,Travel expenses,Credit Card
11-10-2022,Ace Hardware,255.04,debit,Grocery shopping,Credit Card
11-10-2022,StandUp show,67.98,debit,Entertainment,Credit Card
11-10-2022,Boston Shawarma,80.19,debit,Restaurants,Credit Card
11-11-2022,StandUp show,59.77,debit,Entertainment,Credit Card
11-11-2022,Mall,81.4,debit,Shopping,Credit Card
11-11-2022,Uber,12.26,debit,Travel expenses,Credit Card
11-11-2022,Amazon,33.45,debit,Shopping,Credit Card
11-12-2022,Mama-cita,30.16,debit,Restaurants,Credit Card
11-12-2022,Boston Halal,34.01,debit,Restaurants,Credit Card
11-12-2022,Stop and Shop,214.36,debit,Grocery shopping,Credit Card
11-12-2022,MBTA,24.26,debit,Travel expenses,Credit Card
11-13-2022,Dominos,83.4,debit,Restaurants,Credit Card
11-13-2022,Mama-cita,49.97,debit,Restaurants,Credit Card
11-13-2022,Amazon,59.27,debit,Shopping,Credit Card
11-13-2022,Boston Shawarma,52.39,debit,Restaurants,Credit Card
11-13-2022,Monthly direct deposit - Salary,14708.0,credit,Salary,Savings
11-14-2022,Temu,37.06,debit,Shopping,Credit Card
11-14-2022,MBTA,29.98,debit,Travel expenses,Credit Card
11-14-2022,Uber,16.03,debit,Travel expenses,Credit Card
11-14-2022,Dominos,56.56,debit,Restaurants,Credit Card
11-15-2022,Lyft,20.36,debit,Travel expenses,Credit Card
11-16-2022,Boston Shawarma,71.0,debit,Restaurants,Credit Card
11-16-2022,Amazon,43.23,debit,Shopping,Credit Card
11-16-2022,Dominos,77.06,debit,Restaurants,Credit Card
11-17-2022,Dominos,55.6,debit,Restaurants,Credit Card
11-17-2022,Boston Shawarma,36.55,debit,Restaurants,Credit Card
11-17-2022,Uber,27.74,debit,Travel expenses,Credit Card
11-17-2022,Lyft,11.35,debit,Travel expenses,Credit Card
11-18-2022,Boston Halal,58.87,debit,Restaurants,Credit Card
11-19-2022,Dominos,41.8,debit,Restaurants,Credit Card
11-19-2022,Ice skating,44.88,debit,Entertainment,Credit Card
11-19-2022,MBTA,23.25,debit,Travel expenses,Credit Card
11-19-2022,Temu,53.41,debit,Shopping,Credit Card
11-20-2022,Trader Joes,235.66,debit,Grocery shopping,Credit Card
11-20-2022,Temu,31.79,debit,Shopping,Credit Card
11-21-2022,Karaoke,55.91,debit,Entertainment,Credit Card
11-21-2022,Mall,26.1,debit,Shopping,Credit Card
11-21-2022,StandUp show,21.86,debit,Entertainment,Credit Card
11-22-2022,AMC Boston,26.04,debit,Entertainment,Credit Card
11-23-2022,Temu,69.29,debit,Shopping,Credit Card
11-23-2022,Mall,80.71,debit,Shopping,Credit Card
11-23-2022,Market Basket,241.8,debit,Grocery shopping,Credit Card
11-24-2022,Boston Shawarma,35.81,debit,Restaurants,Credit Card
11-24-2022,MBTA,11.85,debit,Travel expenses,Credit Card
11-24-2022,Credit Transaction,8.54,credit,Cashback Rewards,Savings
11-24-2022,Market Basket,230.53,debit,Grocery shopping,Credit Card
11-24-2022,Uber,31.23,debit,Travel expenses,Credit Card
11-24-2022,Trader Joes,260.37,debit,Grocery shopping,Credit Card
11-24-2022,Stop and Shop,254.83,debit,Grocery shopping,Credit Card
11-25-2022,Boston Halal,35.32,debit,Restaurants,Credit Card
11-25-2022,MBTA,10.65,debit,Travel expenses,Credit Card
11-25-2022,Mama-cita,44.42,debit,Restaurants,Credit Card
11-25-2022,Dominos,26.79,debit,Restaurants,Credit Card
11-25-2022,Boston Shawarma,67.15,debit,Restaurants,Credit Card
11-25-2022,AMC Boston,35.03,debit,Entertainment,Credit Card
11-26-2022,Dominos,49.8,debit,Restaurants,Credit Card
11-26-2022,Stop and Shop,246.4,debit,Grocery shopping,Credit Card
11-26-2022,Temu,68.03,debit,Shopping,Credit Card
11-26-2022,Boston Shawarma,38.16,debit,Restaurants,Credit Card
11-26-2022,Ace Hardware,242.29,debit,Grocery shopping,Credit Card
11-26-2022,MBTA,27.08,debit,Travel expenses,Credit Card
11-26-2022,Trader Joes,164.06,debit,Grocery shopping,Credit Card
11-27-2022,Boston Halal,38.09,debit,Restaurants,Credit Card
11-27-2022,Temu,23.71,debit,Shopping,Credit Card
11-27-2022,MBTA,13.95,debit,Travel expenses,Credit Card
11-27-2022,Ice skating,25.83,debit,Entertainment,Credit Card
11-27-2022,Uber,31.38,debit,Travel expenses,Credit Card
11-27-2022,Boston Shawarma,61.4,debit,Restaurants,Credit Card
11-27-2022,Dominos,82.46,debit,Restaurants,Credit Card
11-28-2022,Temu,43.27,debit,Shopping,Credit Card
11-28-2022,Boston Halal,37.34,debit,Restaurants,Credit Card
11-28-2022,Mama-cita,83.04,debit,Restaurants,Credit Card
11-28-2022,MBTA,10.99,debit,Travel expenses,Credit Card
11-28-2022,Ace Hardware,223.28,debit,Grocery shopping,Credit Card
11-28-2022,Uber,24.31,debit,Travel expenses,Credit Card
11-28-2022,Mall,68.65,debit,Shopping,Credit Card
11-29-2022,Lyft,14.41,debit,Travel expenses,Credit Card
11-29-2022,Boston Halal,66.6,debit,Restaurants,Credit Card
11-30-2022,Market Basket,184.3,debit,Grocery shopping,Credit Card
11-30-2022,Boston Shawarma,58.73,debit,Restaurants,Credit Card
11-30-2022,Uber,27.67,debit,Travel expenses,Credit Card
12-01-2022,Rent/ Mortgage,1600.0,debit,Mortgage & Rent,Savings
12-01-2022,Eversource Electricity,65.16,debit,Utilities,Checking
12-01-2022,National Grid Gas,56.89,debit,Utilities,Checking
12-01-2022,Heating fuel,155.48,debit,Utilities,Checking
12-01-2022,StandUp show,45.51,debit,Entertainment,Credit Card
12-01-2022,Temu,70.21,debit,Shopping,Credit Card
12-01-2022,Mama-cita,33.7,debit,Restaurants,Credit Card
12-01-2022,Uber,20.04,debit,Travel expenses,Credit Card
12-02-2022,Amazon,61.59,debit,Shopping,Credit Card
12-02-2022,Boston Halal,42.38,debit,Restaurants,Credit Card
12-02-2022,Credit Transaction,19.54,credit,Cashback Rewards,Savings
12-02-2022,Market Basket,236.32,debit,Grocery shopping,Credit Card
12-03-2022,Boston Halal,41.28,debit,Restaurants,Credit Card
12-03-2022,Stop and Shop,249.6,debit,Grocery shopping,Credit Card
12-04-2022,AMC Boston,28.89,debit,Entertainment,Credit Card
12-04-2022,Lyft,17.4,debit,Travel expenses,Credit Card
12-04-2022,Mall,59.97,debit,Shopping,Credit Card
12-04-2022,Credit Transaction,12.45,credit,Cashback Rewards,Savings
12-05-2022,Dominos,44.41,debit,Restaurants,Credit Card
12-05-2022,Ice skating,23.34,debit,Entertainment,Credit Card
12-06-2022,Market Basket,190.26,debit,Grocery shopping,Credit Card
12-06-2022,Lyft,30.8,debit,Travel expenses,Credit Card
12-06-2022,Uber,24.11,debit,Travel expenses,Credit Card
12-07-2022,Market Basket,171.63,debit,Grocery shopping,Credit Card
12-08-2022,Karaoke,48.27,debit,Entertainment,Credit Card
12-09-2022,StandUp show,20.95,debit,Entertainment,Credit Card
12-09-2022,Karaoke,61.2,debit,Entertainment,Credit Card
12-09-2022,Mall,80.57,debit,Shopping,Credit Card
12-09-2022,AMC Boston,22.49,debit,Entertainment,Credit Card
12-11-2022,Stop and Shop,161.14,debit,Grocery shopping,Credit Card
12-11-2022,Karaoke,34.93,debit,Entertainment,Credit Card
12-11-2022,Amazon,80.71,debit,Shopping,Credit Card
12-11-2022,Temu,31.76,debit,Shopping,Credit Card
12-12-2022,Amazon,55.41,debit,Shopping,Credit Card
12-12-2022,Market Basket,210.76,debit,Grocery shopping,Credit Card
12-12-2022,Uber,11.37,debit,Travel expenses,Credit Card
12-12-2022,Lyft,14.52,debit,Travel expenses,Credit Card
12-13-2022,MBTA,11.8,debit,Travel expenses,Credit Card
12-13-2022,Monthly direct deposit - Salary,14708.0,credit,Salary,Savings
12-14-2022,MBTA,14.74,debit,Travel expenses,Credit Card
12-14-2022,Credit Transaction,136.06,credit,Dividends,Savings
12-15-2022,Trader Joes,205.1,debit,Grocery shopping,Credit Card
12-15-2022,Credit Transaction,11.41,credit,Cashback Rewards,Savings
12-16-2022,Uber,25.47,debit,Travel expenses,Credit Card
12-17-2022,Credit Transaction,16.9,credit,Cashback Rewards,Savings
12-17-2022,Dominos,51.61,debit,Restaurants,Credit Card
12-17-2022,Ace Hardware,250.14,debit,Grocery shopping,Credit Card
12-17-2022,Temu,81.24,debit,Shopping,Credit Card
12-17-2022,Lyft,15.78,debit,Travel expenses,Credit Card
12-17-2022,Mama-cita,47.18,debit,Restaurants,Credit Card
12-17-2022,MBTA,21.65,debit,Travel expenses,Credit Card
12-17-2022,Uber,20.06,debit,Travel expenses,Credit Card
12-18-2022,AMC Boston,48.34,debit,Entertainment,Credit Card
12-19-2022,Credit Transaction,9.12,credit,Cashback Rewards,Savings
12-20-2022,StandUp show,63.21,debit,Entertainment,Credit Card
12-20-2022,Dominos,54.63,debit,Restaurants,Credit Card
12-20-2022,Lyft,19.38,debit,Travel expenses,Credit Card
12-21-2022,Amazon,30.17,debit,Shopping,Credit Card
12-21-2022,Boston Halal,50.29,debit,Restaurants,Credit Card
12-21-2022,Dominos,36.5,debit,Restaurants,Credit Card
12-21-2022,Mama-cita,53.42,debit,Restaurants,Credit Card
12-21-2022,MBTA,29.2,debit,Travel expenses,Credit Card
12-23-2022,Ace Hardware,224.61,debit,Grocery shopping,Credit Card
12-23-2022,Amazon,24.78,debit,Shopping,Credit Card
12-23-2022,Uber,11.91,debit,Travel expenses,Credit Card
12-23-2022,MBTA,24.91,debit,Travel expenses,Credit Card
12-23-2022,Lyft,23.05,debit,Travel expenses,Credit Card
12-25-2022,Karaoke,48.0,debit,Entertainment,Credit Card
12-25-2022,Credit Transaction,5.69,credit,Cashback Rewards,Savings
12-25-2022,Credit Transaction,88.16,credit,Dividends,Savings
12-26-2022,Lyft,25.69,debit,Travel expenses,Credit Card
12-26-2022,Trader Joes,228.75,debit,Grocery shopping,Credit Card
12-26-2022,Market Basket,227.69,debit,Grocery shopping,Credit Card
12-27-2022,Boston Shawarma,76.68,debit,Restaurants,Credit Card
12-27-2022,Amazon,24.45,debit,Shopping,Credit Card
12-28-2022,Ace Hardware,171.13,debit,Grocery shopping,Credit Card
12-28-2022,Karaoke,65.08,debit,Entertainment,Credit Card
12-29-2022,Amazon,24.11,debit,Shopping,Credit Card
12-29-2022,Boston Shawarma,47.67,debit,Restaurants,Credit Card
12-29-2022,Ace Hardware,223.37,debit,Grocery shopping,Credit Card
12-30-2022,StandUp show,37.49,debit,Entertainment,Credit Card
12-31-2022,Ice skating,50.36,debit,Entertainment,Credit Card
12-31-2022,Credit Transaction,5.1,credit,Cashback Rewards,Savings
12-31-2022,Trader Joes,247.93,debit,Grocery shopping,Credit Card
12-31-2022,Market Basket,259.74,debit,Grocery shopping,Credit Card
12-31-2022,Boston Halal,78.99,debit,Restaurants,Credit Card
01-01-2023,Rent/ Mortgage,1600.0,debit,Mortgage & Rent,Savings
01-01-2023,Eversource Electricity,71.96,debit,Utilities,Checking
01-01-2023,National Grid Gas,70.89,debit,Utilities,Checking
01-01-2023,Heating fuel,247.42,debit,Utilities,Checking
01-01-2023,Uber,16.13,debit,Travel expenses,Credit Card
01-01-2023,Temu,59.74,debit,Shopping,Credit Card
01-01-2023,Lyft,21.49,debit,Travel expenses,Credit Card
01-02-2023,Mama-cita,31.84,debit,Restaurants,Credit Card
01-02-2023,Uber,30.96,debit,Travel expenses,Credit Card
01-02-2023,AMC Boston,54.84,debit,Entertainment,Credit Card
01-03-2023,Mama-cita,47.0,debit,Restaurants,Credit Card
01-03-2023,Market Basket,200.09,debit,Grocery shopping,Credit Card
01-03-2023,Stop and Shop,249.61,debit,Grocery shopping,Credit Card
01-03-2023,MBTA,25.43,debit,Travel expenses,Credit Card
01-03-2023,StandUp show,22.55,debit,Entertainment,Credit Card
01-04-2023,Ice skating,71.03,debit,Entertainment,Credit Card
01-04-2023,Uber,15.43,debit,Travel expenses,Credit Card
01-04-2023,Amazon,67.56,debit,Shopping,Credit Card
01-04-2023,StandUp show,67.14,debit,Entertainment,Credit Card
01-05-2023,MBTA,24.81,debit,Travel expenses,Credit Card
01-06-2023,Boston Shawarma,53.06,debit,Restaurants,Credit Card
01-06-2023,Lyft,28.27,debit,Travel expenses,Credit Card
01-06-2023,Trader Joes,213.2,debit,Grocery shopping,Credit Card
01-07-2023,Ice skating,69.48,debit,Entertainment,Credit Card
01-07-2023,Boston Halal,78.46,debit,Restaurants,Credit Card
01-07-2023,Trader Joes,225.46,debit,Grocery shopping,Credit Card
01-08-2023,Dominos,28.33,debit,Restaurants,Credit Card
01-08-2023,MBTA,18.0,debit,Travel expenses,Credit Card
01-08-2023,Credit Transaction,13.18,credit,Cashback Rewards,Savings
01-08-2023,Lyft,13.47,debit,Travel expenses,Credit Card
01-09-2023,Amazon,53.09,debit,Shopping,Credit Card
01-09-2023,Mall,80.45,debit,Shopping,Credit Card
01-09-2023,Temu,49.99,debit,Shopping,Credit Card
01-10-2023,StandUp show,24.38,debit,Entertainment,Credit Card
01-10-2023,Boston Shawarma,55.26,debit,Restaurants,Credit Card
01-10-2023,Mall,33.83,debit,Shopping,Credit Card
01-10-2023,Market Basket,242.24,debit,Grocery shopping,Credit Card
01-11-2023,MBTA,15.28,debit,Travel expenses,Credit Card
01-11-2023,Stop and Shop,239.35,debit,Grocery shopping,Credit Card
01-11-2023,Dominos,62.05,debit,Restaurants,Credit Card
01-13-2023,Monthly direct deposit - Salary,14708.0,credit,Salary,Savings
01-13-2023,Mama-cita,32.64,debit,Restaurants,Credit Card
01-13-2023,Ace Hardware,195.62,debit,Grocery shopping,Credit Card
01-13-2023,Mall,31.31,debit,Shopping,Credit Card
01-13-2023,Lyft,11.69,debit,Travel expenses,Credit Card
01-14-2023,Lyft,13.3,debit,Travel expenses,Credit Card
01-14-2023,Boston Halal,45.45,debit,Restaurants,Credit Card
01-14-2023,Mama-cita,76.54,debit,Restaurants,Credit Card
01-15-2023,Stop and Shop,185.88,debit,Grocery shopping,Credit Card
01-15-2023,Lyft,26.92,debit,Travel expenses,Credit Card
01-16-2023,Boston Halal,63.91,debit,Restaurants,Credit Card
01-16-2023,Amazon,25.22,debit,Shopping,Credit Card
01-17-2023,Amazon,56.35,debit,Shopping,Credit Card
01-17-2023,Lyft,11.86,debit,Travel expenses,Credit Card
01-17-2023,Mall,55.16,debit,Shopping,Credit Card
01-17-2023,Karaoke,38.52,debit,Entertainment,Credit Card
01-17-2023,AMC Boston,31.89,debit,Entertainment,Credit Card
01-18-2023,Credit Transaction,15.75,credit,Cashback Rewards,Savings
01-18-2023,Amazon,41.32,debit,Shopping,Credit Card
01-19-2023,Dominos,64.28,debit,Restaurants,Credit Card
01-19-2023,Mall,33.85,debit,Shopping,Credit Card
01-19-2023,MBTA,18.43,debit,Travel expenses,Credit Card
01-19-2023,Amazon,25.32,debit,Shopping,Credit Card
01-20-2023,MBTA,28.95,debit,Travel expenses,Credit Card
01-21-2023,Karaoke,40.13,debit,Entertainment,Credit Card
01-22-2023,Boston Halal,66.62,debit,Restaurants,Credit Card
01-22-2023,Stop and Shop,173.9,debit,Grocery shopping,Credit Card
01-23-2023,Boston Shawarma,44.3,debit,Restaurants,Credit Card
01-23-2023,Ace Hardware,191.5,debit,Grocery shopping,Credit Card
01-23-2023,StandUp show,34.63,debit,Entertainment,Credit Card
01-23-2023,Temu,54.36,debit,Shopping,Credit Card
01-23-2023,MBTA,18.14,debit,Travel expenses,Credit Card
01-24-2023,Boston Halal,81.94,debit,Restaurants,Credit Card
01-24-2023,Boston Shawarma,56.02,debit,Restaurants,Credit Card
01-25-2023,Boston Shawarma,39.41,debit,Restaurants,Credit Card
01-25-2023,Mama-cita,41.18,debit,Restaurants,Credit Card
01-26-2023,Boston Halal,73.02,debit,Restaurants,Credit Card
01-26-2023,Amazon,40.89,debit,Shopping,Credit Card
01-26-2023,Mama-cita,57.57,debit,Restaurants,Credit Card
01-26-2023,Market Basket,230.68,debit,Grocery shopping,Credit Card
01-27-2023,Trader Joes,216.22,debit,Grocery shopping,Credit Card
01-27-2023,StandUp show,36.17,debit,Entertainment,Credit Card
01-27-2023,Amazon,41.8,debit,Shopping,Credit Card
01-27-2023,Dominos,27.83,debit,Restaurants,Credit Card
01-29-2023,Dominos,32.16,debit,Restaurants,Credit Card
01-29-2023,Mama-cita,72.2,debit,Restaurants,Credit Card
01-30-2023,Ace Hardware,204.92,debit,Grocery shopping,Credit Card
01-30-2023,Uber,19.98,debit,Travel expenses,Credit Card
01-30-2023,Ice skating,63.15,debit,Entertainment,Credit Card
01-31-2023,Mama-cita,54.92,debit,Restaurants,Credit Card
01-31-2023,AMC Boston,73.79,debit,Entertainment,Credit Card
01-31-2023,Boston Halal,44.28,debit,Restaurants,Credit Card
02-01-2023,Rent/ Mortgage,1600.0,debit,Mortgage & Rent,Savings
02-01-2023,Eversource Electricity,68.27,debit,Utilities,Checking
02-01-2023,National Grid Gas,61.82,debit,Utilities,Checking
02-01-2023,Heating fuel,237.03,debit,Utilities,Checking
02-01-2023,Market Basket,225.27,debit,Grocery shopping,Credit Card
02-02-2023,Mama-cita,36.45,debit,Restaurants,Credit Card
02-02-2023,AMC Boston,47.92,debit,Entertainment,Credit Card
02-02-2023,MBTA,13.47,debit,Travel expenses,Credit Card
02-02-2023,Boston Halal,65.57,debit,Restaurants,Credit Card
02-02-2023,Uber,31.38,debit,Travel expenses,Credit Card
02-03-2023,Ace Hardware,178.05,debit,Grocery shopping,Credit Card
02-03-2023,MBTA,11.55,debit,Travel expenses,Credit Card
02-03-2023,Lyft,27.66,debit,Travel expenses,Credit Card
02-03-2023,Mall,54.06,debit,Shopping,Credit Card
02-03-2023,AMC Boston,37.96,debit,Entertainment,Credit Card
02-04-2023,Amazon,80.24,debit,Shopping,Credit Card
02-04-2023,Mall,79.47,debit,Shopping,Credit Card
02-04-2023,Stop and Shop,225.24,debit,Grocery shopping,Credit Card
02-04-2023,Dominos,82.68,debit,Restaurants,Credit Card
02-04-2023,AMC Boston,49.96,debit,Entertainment,Credit Card
02-04-2023,MBTA,22.89,debit,Travel expenses,Credit Card
02-04-2023,Temu,29.83,debit,Shopping,Credit Card
02-05-2023,Karaoke,41.77,debit,Entertainment,Credit Card
02-05-2023,Boston Halal,29.76,debit,Restaurants,Credit Card
02-06-2023,Uber,12.19,debit,Travel expenses,Credit Card
02-06-2023,Mall,30.73,debit,Shopping,Credit Card
02-06-2023,Dominos,65.94,debit,Restaurants,Credit Card
02-06-2023,Amazon,45.85,debit,Shopping,Credit Card
02-06-2023,Boston Shawarma,41.36,debit,Restaurants,Credit Card
02-07-2023,Uber,20.11,debit,Travel expenses,Credit Card
02-07-2023,MBTA,12.71,debit,Travel expenses,Credit Card
02-07-2023,Mall,22.0,debit,Shopping,Credit Card
02-08-2023,Ice skating,65.85,debit,Entertainment,Credit Card
02-08-2023,Mall,21.95,debit,Shopping,Credit Card
02-08-2023,Boston Halal,75.9,debit,Restaurants,Credit Card
02-09-2023,StandUp show,53.56,debit,Entertainment,Credit Card
02-09-2023,Amazon,75.0,debit,Shopping,Credit Card
02-09-2023,Mama-cita,77.45,debit,Restaurants,Credit Card
02-09-2023,Temu,41.47,debit,Shopping,Credit Card
02-11-2023,Dominos,54.52,debit,Restaurants,Credit Card
02-11-2023,Boston Shawarma,78.02,debit,Restaurants,Credit Card
02-11-2023,AMC Boston,28.24,debit,Entertainment,Credit Card
02-11-2023,Lyft,12.38,debit,Travel expenses,Credit Card
02-12-2023,Boston Shawarma,57.56,debit,Restaurants,Credit Card
02-12-2023,Boston Halal,55.23,debit,Restaurants,Credit Card
02-12-2023,Temu,21.24,debit,Shopping,Credit Card
