Date,Description,Amount,Transaction Type,Category,Account Name
05-13-2022,Uber,11.8,debit,Travel expenses,Credit Card
05-13-2022,Monthly direct deposit - Salary,5967.0,credit,Salary,Savings
05-14-2022,Mama-cita,67.95,debit,Restaurants,Credit Card
05-14-2022,Amazon,80.16,debit,Shopping,Credit Card
05-14-2022,Ace Hardware,258.94,debit,Grocery shopping,Credit Card
05-14-2022,Trader Joes,206.02,debit,Grocery shopping,Credit Card
05-14-2022,Market Basket,249.66,debit,Grocery shopping,Credit Card
05-14-2022,Dominos,42.19,debit,Restaurants,Credit Card
05-14-2022,Stop and Shop,255.3,debit,Grocery shopping,Credit Card
05-15-2022,Boston Shawarma,49.45,debit,Restaurants,Credit Card
05-16-2022,Trader Joes,181.66,debit,Grocery shopping,Credit Card
05-16-2022,StandUp show,63.42,debit,Entertainment,Credit Card
05-16-2022,Karaoke,55.51,debit,Entertainment,Credit Card
05-16-2022,Dominos,38.1,debit,Restaurants,Credit Card
05-16-2022,Ace Hardware,185.13,debit,Grocery shopping,Credit Card
05-16-2022,Market Basket,253.52,debit,Grocery shopping,Credit Card
05-17-2022,Temu,40.09,debit,Shopping,Credit Card
05-17-2022,Amazon,27.15,debit,Shopping,Credit Card
05-17-2022,Ace Hardware,259.01,debit,Grocery shopping,Credit Card
05-17-2022,Mama-cita,50.17,debit,Restaurants,Credit Card
05-17-2022,Mall,79.0,debit,Shopping,Credit Card
05-17-2022,Market Basket,244.39,debit,Grocery shopping,Credit Card
05-18-2022,Boston Halal,30.59,debit,Restaurants,Credit Card
05-18-2022,Stop and Shop,252.57,debit,Grocery shopping,Credit Card
05-18-2022,Ace Hardware,196.55,debit,Grocery shopping,Credit Card
05-19-2022,Stop and Shop,201.65,debit,Grocery shopping,Credit Card
05-19-2022,Market Basket,247.47,debit,Grocery shopping,Credit Card
05-19-2022,Trader Joes,160.1,debit,Grocery shopping,Credit Card
05-19-2022,Ace Hardware,194.73,debit,Grocery shopping,Credit Card
05-20-2022,Lyft,19.34,debit,Travel expenses,Credit Card
05-20-2022,Amazon,49.4,debit,Shopping,Credit Card
05-20-2022,Temu,42.99,debit,Shopping,Credit Card
05-21-2022,MBTA,28.44,debit,Travel expenses,Credit Card
05-21-2022,Trader Joes,253.86,debit,Grocery shopping,Credit Card
05-21-2022,Stop and Shop,235.21,debit,Grocery shopping,Credit Card
05-21-2022,Ice skating,57.15,debit,Entertainment,Credit Card
05-21-2022,Ace Hardware,237.17,debit,Grocery shopping,Credit Card
05-22-2022,Boston Shawarma,68.96,debit,Restaurants,Credit Card
05-22-2022,Trader Joes,252.16,debit,Grocery shopping,Credit Card
05-22-2022,Ace Hardware,159.52,debit,Grocery shopping,Credit Card
05-22-2022,Stop and Shop,162.15,debit,Grocery shopping,Credit Card
05-24-2022,Boston Shawarma,79.19,debit,Restaurants,Credit Card
05-24-2022,Dominos,30.0,debit,Restaurants,Credit Card
05-24-2022,Stop and Shop,216.05,debit,Grocery shopping,Credit Card
05-25-2022,Credit Transaction,10.89,credit,Cashback Rewards,Savings
05-25-2022,Trader Joes,163.22,debit,Grocery shopping,Credit Card
05-26-2022,Trader Joes,258.68,debit,Grocery shopping,Credit Card
05-26-2022,StandUp show,69.1,debit,Entertainment,Credit Card
05-26-2022,Boston Shawarma,27.64,debit,Restaurants,Credit Card
05-26-2022,MBTA,16.08,debit,Travel expenses,Credit Card
05-27-2022,MBTA,18.86,debit,Travel expenses,Credit Card
05-27-2022,Trader Joes,208.61,debit,Grocery shopping,Credit Card
05-27-2022,Lyft,28.31,debit,Travel expenses,Credit Card
05-27-2022,Ace Hardware,189.32,debit,Grocery shopping,Credit Card
05-27-2022,Credit Transaction,81.78,credit,Dividends,Savings
05-27-2022,Boston Shawarma,74.4,debit,Restaurants,Credit Card
05-28-2022,Ace Hardware,169.42,debit,Grocery shopping,Credit Card
05-28-2022,AMC Boston,40.9,debit,Entertainment,Credit Card
05-28-2022,Lyft,25.3,debit,Travel expenses,Credit Card
05-30-2022,Ace Hardware,249.26,debit,Grocery shopping,Credit Card
05-30-2022,Market Basket,241.21,debit,Grocery shopping,Credit Card
05-30-2022,Trader Joes,192.14,debit,Grocery shopping,Credit Card
05-31-2022,Ace Hardware,215.06,debit,Grocery shopping,Credit Card
05-31-2022,Lyft,30.77,debit,Travel expenses,Credit Card
05-31-2022,Trader Joes,160.9,debit,Grocery shopping,Credit Card
05-31-2022,Stop and Shop,170.62,debit,Grocery shopping,Credit Card
06-01-2022,Rent,2400.0,debit,Mortgage & Rent,Checking
06-01-2022,Eversource Electricity,51.69,debit,Utilities,Checking
06-01-2022,National Grid Gas,70.45,debit,Utilities,Checking
06-02-2022,Dominos,69.06,debit,Restaurants,Credit Card
06-02-2022,Trader Joes,177.4,debit,Grocery shopping,Credit Card
06-02-2022,Amazon,78.14,debit,Shopping,Credit Card
06-02-2022,Boston Shawarma,44.66,debit,Restaurants,Credit Card
06-03-2022,Stop and Shop,201.99,debit,Grocery shopping,Credit Card
06-04-2022,Ace Hardware,241.02,debit,Grocery shopping,Credit Card
06-04-2022,Mama-cita,50.79,debit,Restaurants,Credit Card
06-05-2022,Boston Shawarma,59.67,debit,Restaurants,Credit Card
06-06-2022,Credit Transaction,101.29,credit,Dividends,Savings
06-06-2022,Lyft,15.75,debit,Travel expenses,Credit Card
06-06-2022,Trader Joes,170.34,debit,Grocery shopping,Credit Card
06-07-2022,Stop and Shop,191.26,debit,Grocery shopping,Credit Card
06-08-2022,Market Basket,224.39,debit,Grocery shopping,Credit Card
06-08-2022,Boston Halal,57.13,debit,Restaurants,Credit Card
06-08-2022,Boston Shawarma,47.07,debit,Restaurants,Credit Card
06-09-2022,Stop and Shop,244.99,debit,Grocery shopping,Credit Card
06-09-2022,Market Basket,216.82,debit,Grocery shopping,Credit Card
06-09-2022,Trader Joes,187.5,debit,Grocery shopping,Credit Card
06-09-2022,Ace Hardware,251.97,debit,Grocery shopping,Credit Card
06-09-2022,Dominos,44.95,debit,Restaurants,Credit Card
06-10-2022,Credit Transaction,10.09,credit,Cashback Rewards,Savings
06-10-2022,AMC Boston,51.0,debit,Entertainment,Credit Card
06-10-2022,Ace Hardware,221.58,debit,Grocery shopping,Credit Card
06-11-2022,Stop and Shop,189.07,debit,Grocery shopping,Credit Card
06-13-2022,Boston Halal,33.91,debit,Restaurants,Credit Card
06-13-2022,Monthly direct deposit - Salary,5967.0,credit,Salary,Savings
06-14-2022,Market Basket,179.25,debit,Grocery shopping,Credit Card
06-14-2022,Stop and Shop,223.24,debit,Grocery shopping,Credit Card
06-14-2022,Lyft,12.56,debit,Travel expenses,Credit Card
06-14-2022,Karaoke,70.0,debit,Entertainment,Credit Card
06-15-2022,Lyft,11.19,debit,Travel expenses,Credit Card
06-16-2022,Trader Joes,212.95,debit,Grocery shopping,Credit Card
06-16-2022,Boston Halal,44.14,debit,Restaurants,Credit Card
06-16-2022,Market Basket,214.72,debit,Grocery shopping,Credit Card
06-16-2022,Ice skating,32.39,debit,Entertainment,Credit Card
06-16-2022,Ace Hardware,252.51,debit,Grocery shopping,Credit Card
06-17-2022,Stop and Shop,228.22,debit,Grocery shopping,Credit Card
06-17-2022,Market Basket,220.63,debit,Grocery shopping,Credit Card
06-17-2022,Trader Joes,195.01,debit,Grocery shopping,Credit Card
06-17-2022,Ace Hardware,170.19,debit,Grocery shopping,Credit Card
06-18-2022,Stop and Shop,181.66,debit,Grocery shopping,Credit Card
06-19-2022,Ace Hardware,251.79,debit,Grocery shopping,Credit Card
06-19-2022,Uber,24.77,debit,Travel expenses,Credit Card
06-19-2022,Market Basket,229.84,debit,Grocery shopping,Credit Card
06-20-2022,MBTA,19.65,debit,Travel expenses,Credit Card
06-20-2022,Market Basket,255.41,debit,Grocery shopping,Credit Card
06-20-2022,Mama-cita,38.28,debit,Restaurants,Credit Card
06-20-2022,Credit Transaction,19.14,credit,Cashback Rewards,Savings
06-20-2022,Boston Halal,29.52,debit,Restaurants,Credit Card
06-20-2022,Stop and Shop,167.2,debit,Grocery shopping,Credit Card
06-20-2022,Credit Transaction,5.17,credit,Cashback Rewards,Savings
06-20-2022,Trader Joes,174.7,debit,Grocery shopping,Credit Card
06-20-2022,Ace Hardware,178.81,debit,Grocery shopping,Credit Card
06-20-2022,Credit Transaction,155.63,credit,Dividends,Savings
06-21-2022,MBTA,19.28,debit,Travel expenses,Credit Card
06-21-2022,StandUp show,57.63,debit,Entertainment,Credit Card
06-21-2022,Market Basket,225.7,debit,Grocery shopping,Credit Card
06-22-2022,Dominos,40.7,debit,Restaurants,Credit Card
06-22-2022,Mama-cita,33.12,debit,Restaurants,Credit Card
06-22-2022,Credit Transaction,17.67,credit,Cashback Rewards,Savings
06-23-2022,Boston Halal,80.65,debit,Restaurants,Credit Card
06-23-2022,Stop and Shop,251.59,debit,Grocery shopping,Credit Card
06-24-2022,Lyft,16.24,debit,Travel expenses,Credit Card
06-24-2022,Stop and Shop,164.73,debit,Grocery shopping,Credit Card
06-24-2022,Uber,31.32,debit,Travel expenses,Credit Card
06-24-2022,Trader Joes,236.58,debit,Grocery shopping,Credit Card
06-25-2022,Ace Hardware,213.61,debit,Grocery shopping,Credit Card
06-25-2022,Uber,18.57,debit,Travel expenses,Credit Card
06-25-2022,Credit Transaction,136.19,credit,Dividends,Savings
06-27-2022,Mama-cita,68.67,debit,Restaurants,Credit Card
06-27-2022,Ace Hardware,185.49,debit,Grocery shopping,Credit Card
06-27-2022,Stop and Shop,261.89,debit,Grocery shopping,Credit Card
06-28-2022,Market Basket,208.88,debit,Grocery shopping,Credit Card
06-28-2022,StandUp show,71.48,debit,Entertainment,Credit Card
06-28-2022,Stop and Shop,220.29,debit,Grocery shopping,Credit Card
06-28-2022,Ace Hardware,189.71,debit,Grocery shopping,Credit Card
06-28-2022,Trader Joes,167.22,debit,Grocery shopping,Credit Card
06-29-2022,Mama-cita,73.99,debit,Restaurants,Credit Card
06-29-2022,Boston Halal,52.24,debit,Restaurants,Credit Card
06-29-2022,Dominos,33.8,debit,Restaurants,Credit Card
06-29-2022,Boston Shawarma,35.94,debit,Restaurants,Credit Card
06-30-2022,Lyft,28.78,debit,Travel expenses,Credit Card
07-01-2022,Rent,2400.0,debit,Mortgage & Rent,Checking
07-01-2022,Eversource Electricity,66.65,debit,Utilities,Checking
07-01-2022,National Grid Gas,64.78,debit,Utilities,Checking
07-01-2022,Ice skating,48.51,debit,Entertainment,Credit Card
07-01-2022,Stop and Shop,252.62,debit,Grocery shopping,Credit Card
07-01-2022,Market Basket,196.4,debit,Grocery shopping,Credit Card
07-01-2022,Temu,71.09,debit,Shopping,Credit Card
07-02-2022,Credit Transaction,8.25,credit,Cashback Rewards,Savings
07-02-2022,Stop and Shop,204.71,debit,Grocery shopping,Credit Card
07-03-2022,Stop and Shop,187.76,debit,Grocery shopping,Credit Card
07-03-2022,MBTA,20.8,debit,Travel expenses,Credit Card
07-04-2022,Ace Hardware,182.09,debit,Grocery shopping,Credit Card
07-04-2022,Temu,26.22,debit,Shopping,Credit Card
07-05-2022,Dominos,31.37,debit,Restaurants,Credit Card
07-05-2022,Trader Joes,207.65,debit,Grocery shopping,Credit Card
07-06-2022,Trader Joes,256.08,debit,Grocery shopping,Credit Card
07-07-2022,Uber,23.09,debit,Travel expenses,Credit Card
07-07-2022,Mama-cita,49.92,debit,Restaurants,Credit Card
07-08-2022,Ace Hardware,256.06,debit,Grocery shopping,Credit Card
07-08-2022,Dominos,54.98,debit,Restaurants,Credit Card
07-08-2022,Boston Halal,48.57,debit,Restaurants,Credit Card
07-08-2022,Trader Joes,235.93,debit,Grocery shopping,Credit Card
07-09-2022,Mall,51.13,debit,Shopping,Credit Card
07-09-2022,Stop and Shop,177.78,debit,Grocery shopping,Credit Card
07-10-2022,Lyft,14.05,debit,Travel expenses,Credit Card
07-10-2022,Temu,40.53,debit,Shopping,Credit Card
07-11-2022,Dominos,80.5,debit,Restaurants,Credit Card
07-11-2022,Uber,25.47,debit,Travel expenses,Credit Card
07-11-2022,Amazon,76.49,debit,Shopping,Credit Card
07-12-2022,AMC Boston,60.27,debit,Entertainment,Credit Card
07-13-2022,Ice skating,20.85,debit,Entertainment,Credit Card
07-13-2022,Monthly direct deposit - Salary,5967.0,credit,Salary,Savings
07-13-2022,Ace Hardware,216.15,debit,Grocery shopping,Credit Card
07-13-2022,Credit Transaction,12.21,credit,Cashback Rewards,Savings
07-14-2022,Market Basket,165.79,debit,Grocery shopping,Credit Card
07-14-2022,Lyft,25.82,debit,Travel expenses,Credit Card
07-14-2022,Dominos,79.17,debit,Restaurants,Credit Card
07-15-2022,Boston Halal,58.75,debit,Restaurants,Credit Card
07-16-2022,Stop and Shop,160.05,debit,Grocery shopping,Credit Card
07-16-2022,Trader Joes,156.62,debit,Grocery shopping,Credit Card
07-17-2022,Stop and Shop,237.26,debit,Grocery shopping,Credit Card
07-17-2022,Karaoke,53.83,debit,Entertainment,Credit Card
07-18-2022,Trader Joes,203.9,debit,Grocery shopping,Credit Card
07-18-2022,Market Basket,160.32,debit,Grocery shopping,Credit Card
07-18-2022,Boston Halal,26.97,debit,Restaurants,Credit Card
07-19-2022,Boston Shawarma,44.0,debit,Restaurants,Credit Card
07-20-2022,Trader Joes,232.82,debit,Grocery shopping,Credit Card
07-20-2022,Stop and Shop,181.07,debit,Grocery shopping,Credit Card
07-21-2022,Ice skating,60.15,debit,Entertainment,Credit Card
07-22-2022,Amazon,34.43,debit,Shopping,Credit Card
07-22-2022,Ice skating,47.3,debit,Entertainment,Credit Card
07-22-2022,MBTA,17.29,debit,Travel expenses,Credit Card
07-22-2022,Credit Transaction,10.15,credit,Cashback Rewards,Savings
07-22-2022,Stop and Shop,216.1,debit,Grocery shopping,Credit Card
07-22-2022,Dominos,53.08,debit,Restaurants,Credit Card
07-23-2022,Karaoke,24.8,debit,Entertainment,Credit Card
07-24-2022,Market Basket,232.02,debit,Grocery shopping,Credit Card
07-24-2022,Mama-cita,57.7,debit,Restaurants,Credit Card
07-24-2022,Dominos,56.26,debit,Restaurants,Credit Card
07-25-2022,Lyft,12.87,debit,Travel expenses,Credit Card
07-25-2022,Boston Halal,79.02,debit,Restaurants,Credit Card
07-25-2022,Trader Joes,156.17,debit,Grocery shopping,Credit Card
07-25-2022,Ace Hardware,203.11,debit,Grocery shopping,Credit Card
07-25-2022,Mama-cita,32.94,debit,Restaurants,Credit Card
07-26-2022,Trader Joes,213.84,debit,Grocery shopping,Credit Card
07-26-2022,Credit Transaction,106.16,credit,Dividends,Savings
07-26-2022,Mama-cita,49.48,debit,Restaurants,Credit Card
07-26-2022,Uber,22.02,debit,Travel expenses,Credit Card
07-26-2022,Market Basket,213.96,debit,Grocery shopping,Credit Card
07-27-2022,Lyft,16.1,debit,Travel expenses,Credit Card
07-27-2022,MBTA,24.55,debit,Travel expenses,Credit Card
07-27-2022,Trader Joes,250.69,debit,Grocery shopping,Credit Card
07-27-2022,Mall,53.46,debit,Shopping,Credit Card
07-27-2022,Stop and Shop,237.69,debit,Grocery shopping,Credit Card
07-28-2022,StandUp show,70.18,debit,Entertainment,Credit Card
07-28-2022,Boston Halal,58.99,debit,Restaurants,Credit Card
07-29-2022,MBTA,18.4,debit,Travel expenses,Credit Card
07-29-2022,Dominos,41.89,debit,Restaurants,Credit Card
07-29-2022,StandUp show,63.66,debit,Entertainment,Credit Card
07-29-2022,Temu,64.45,debit,Shopping,Credit Card
07-29-2022,Trader Joes,195.9,debit,Grocery shopping,Credit Card
07-29-2022,Market Basket,230.61,debit,Grocery shopping,Credit Card
07-29-2022,Ace Hardware,161.81,debit,Grocery shopping,Credit Card
07-30-2022,Ace Hardware,214.41,debit,Grocery shopping,Credit Card
07-30-2022,Stop and Shop,156.72,debit,Grocery shopping,Credit Card
07-31-2022,Temu,49.72,debit,Shopping,Credit Card
07-31-2022,Market Basket,241.33,debit,Grocery shopping,Credit Card
07-31-2022,Amazon,49.5,debit,Shopping,Credit Card
07-31-2022,Trader Joes,257.65,debit,Grocery shopping,Credit Card
07-31-2022,Ice skating,33.23,debit,Entertainment,Credit Card
08-01-2022,Trader Joes,208.53,debit,Grocery shopping,Credit Card
08-01-2022,Rent,2400.0,debit,Mortgage & Rent,Checking
08-01-2022,Eversource Electricity,63.57,debit,Utilities,Checking
08-01-2022,National Grid Gas,50.0,debit,Utilities,Checking
08-02-2022,Trader Joes,243.24,debit,Grocery shopping,Credit Card
08-02-2022,Stop and Shop,224.39,debit,Grocery shopping,Credit Card
08-02-2022,Amazon,81.52,debit,Shopping,Credit Card
08-03-2022,Temu,25.08,debit,Shopping,Credit Card
08-03-2022,Trader Joes,257.19,debit,Grocery shopping,Credit Card
08-04-2022,Trader Joes,256.87,debit,Grocery shopping,Credit Card
08-04-2022,Mama-cita,38.56,debit,Restaurants,Credit Card
08-04-2022,Karaoke,65.27,debit,Entertainment,Credit Card
08-04-2022,Ace Hardware,182.33,debit,Grocery shopping,Credit Card
08-04-2022,Credit Transaction,84.24,credit,Dividends,Savings
08-04-2022,Stop and Shop,251.53,debit,Grocery shopping,Credit Card
08-05-2022,Mall,55.82,debit,Shopping,Credit Card
08-05-2022,Dominos,63.97,debit,Restaurants,Credit Card
08-05-2022,Trader Joes,161.97,debit,Grocery shopping,Credit Card
08-05-2022,Market Basket,256.17,debit,Grocery shopping,Credit Card
08-05-2022,Stop and Shop,192.91,debit,Grocery shopping,Credit Card
08-06-2022,Trader Joes,243.96,debit,Grocery shopping,Credit Card
08-06-2022,Market Basket,165.12,debit,Grocery shopping,Credit Card
08-07-2022,Dominos,70.46,debit,Restaurants,Credit Card
08-07-2022,Ace Hardware,182.76,debit,Grocery shopping,Credit Card
08-07-2022,Trader Joes,173.16,debit,Grocery shopping,Credit Card
08-07-2022,Boston Halal,76.72,debit,Restaurants,Credit Card
08-08-2022,Stop and Shop,225.05,debit,Grocery shopping,Credit Card
08-08-2022,Mall,25.18,debit,Shopping,Credit Card
08-08-2022,Market Basket,176.24,debit,Grocery shopping,Credit Card
08-08-2022,Credit Transaction,9.72,credit,Cashback Rewards,Savings
08-08-2022,Ace Hardware,191.86,debit,Grocery shopping,Credit Card
08-08-2022,Mama-cita,42.8,debit,Restaurants,Credit Card
08-08-2022,Trader Joes,182.79,debit,Grocery shopping,Credit Card
08-09-2022,Market Basket,255.56,debit,Grocery shopping,Credit Card
08-09-2022,Karaoke,65.62,debit,Entertainment,Credit Card
08-09-2022,Stop and Shop,180.64,debit,Grocery shopping,Credit Card
08-09-2022,Ace Hardware,189.38,debit,Grocery shopping,Credit Card
08-10-2022,Ace Hardware,258.11,debit,Grocery shopping,Credit Card
08-10-2022,Stop and Shop,233.93,debit,Grocery shopping,Credit Card
08-10-2022,Temu,33.41,debit,Shopping,Credit Card
08-10-2022,Mall,54.21,debit,Shopping,Credit Card
08-10-2022,Lyft,13.89,debit,Travel expenses,Credit Card
08-11-2022,Market Basket,194.38,debit,Grocery shopping,Credit Card
08-11-2022,Ace Hardware,217.72,debit,Grocery shopping,Credit Card
08-12-2022,Ace Hardware,209.36,debit,Grocery shopping,Credit Card
08-12-2022,Trader Joes,176.1,debit,Grocery shopping,Credit Card
08-12-2022,Mama-cita,78.72,debit,Restaurants,Credit Card
08-12-2022,Boston Halal,39.08,debit,Restaurants,Credit Card
08-12-2022,Dominos,55.78,debit,Restaurants,Credit Card
08-13-2022,Boston Shawarma,46.99,debit,Restaurants,Credit Card
08-13-2022,Monthly direct deposit - Salary,5967.0,credit,Salary,Savings
08-13-2022,Mall,50.08,debit,Shopping,Credit Card
08-14-2022,Boston Shawarma,46.18,debit,Restaurants,Credit Card
08-14-2022,Market Basket,220.0,debit,Grocery shopping,Credit Card
08-15-2022,Ace Hardware,242.22,debit,Grocery shopping,Credit Card
08-15-2022,Ice skating,56.39,debit,Entertainment,Credit Card
08-15-2022,Market Basket,224.73,debit,Grocery shopping,Credit Card
08-15-2022,Lyft,14.59,debit,Travel expenses,Credit Card
08-15-2022,Trader Joes,239.55,debit,Grocery shopping,Credit Card
08-16-2022,Lyft,22.16,debit,Travel expenses,Credit Card
08-16-2022,Trader Joes,207.26,debit,Grocery shopping,Credit Card
08-16-2022,Ace Hardware,161.6,debit,Grocery shopping,Credit Card
08-16-2022,Market Basket,246.43,debit,Grocery shopping,Credit Card
08-16-2022,Stop and Shop,174.54,debit,Grocery shopping,Credit Card
08-17-2022,Stop and Shop,249.72,debit,Grocery shopping,Credit Card
08-17-2022,Market Basket,225.09,debit,Grocery shopping,Credit Card
08-17-2022,StandUp show,54.49,debit,Entertainment,Credit Card
08-17-2022,Boston Shawarma,66.08,debit,Restaurants,Credit Card
08-17-2022,Trader Joes,213.14,debit,Grocery shopping,Credit Card
08-18-2022,Ace Hardware,229.18,debit,Grocery shopping,Credit Card
08-18-2022,Boston Shawarma,59.86,debit,Restaurants,Credit Card
08-18-2022,Mall,39.68,debit,Shopping,Credit Card
08-18-2022,Trader Joes,211.55,debit,Grocery shopping,Credit Card
08-18-2022,Boston Halal,65.78,debit,Restaurants,Credit Card
08-19-2022,Ace Hardware,262.37,debit,Grocery shopping,Credit Card
08-20-2022,Credit Transaction,119.6,credit,Dividends,Savings
08-20-2022,Mall,36.65,debit,Shopping,Credit Card
08-20-2022,Ace Hardware,258.55,debit,Grocery shopping,Credit Card
08-20-2022,Temu,83.71,debit,Shopping,Credit Card
08-21-2022,Uber,23.78,debit,Travel expenses,Credit Card
08-21-2022,Lyft,29.48,debit,Travel expenses,Credit Card
08-21-2022,Amazon,43.99,debit,Shopping,Credit Card
08-22-2022,MBTA,10.57,debit,Travel expenses,Credit Card
08-22-2022,Stop and Shop,257.73,debit,Grocery shopping,Credit Card
08-22-2022,Trader Joes,233.73,debit,Grocery shopping,Credit Card
08-22-2022,Credit Transaction,13.95,credit,Cashback Rewards,Savings
08-22-2022,Credit Transaction,18.41,credit,Cashback Rewards,Savings
08-22-2022,Ace Hardware,226.21,debit,Grocery shopping,Credit Card
08-23-2022,Market Basket,190.83,debit,Grocery shopping,Credit Card
08-23-2022,Dominos,66.76,debit,Restaurants,Credit Card
08-23-2022,Mall,67.4,debit,Shopping,Credit Card
08-23-2022,Stop and Shop,194.59,debit,Grocery shopping,Credit Card
08-24-2022,Ace Hardware,170.84,debit,Grocery shopping,Credit Card
08-24-2022,StandUp show,36.31,debit,Entertainment,Credit Card
08-25-2022,Ace Hardware,229.21,debit,Grocery shopping,Credit Card
08-25-2022,Stop and Shop,233.95,debit,Grocery shopping,Credit Card
08-25-2022,Lyft,19.13,debit,Travel expenses,Credit Card
08-25-2022,Trader Joes,261.46,debit,Grocery shopping,Credit Card
08-25-2022,Boston Shawarma,40.95,debit,Restaurants,Credit Card
08-26-2022,AMC Boston,73.2,debit,Entertainment,Credit Card
08-26-2022,Ace Hardware,223.24,debit,Grocery shopping,Credit Card
08-26-2022,StandUp show,59.35,debit,Entertainment,Credit Card
08-26-2022,Boston Shawarma,83.55,debit,Restaurants,Credit Card
08-27-2022,Temu,48.31,debit,Shopping,Credit Card
08-27-2022,Trader Joes,259.66,debit,Grocery shopping,Credit Card
08-27-2022,AMC Boston,31.71,debit,Entertainment,Credit Card
08-28-2022,Trader Joes,254.86,debit,Grocery shopping,Credit Card
08-28-2022,MBTA,19.93,debit,Travel expenses,Credit Card
08-28-2022,StandUp show,65.95,debit,Entertainment,Credit Card
08-28-2022,Mama-cita,38.85,debit,Restaurants,Credit Card
08-28-2022,Ice skating,66.3,debit,Entertainment,Credit Card
08-29-2022,Dominos,32.46,debit,Restaurants,Credit Card
08-29-2022,StandUp show,31.67,debit,Entertainment,Credit Card
08-29-2022,Uber,12.25,debit,Travel expenses,Credit Card
08-29-2022,Trader Joes,200.16,debit,Grocery shopping,Credit Card
08-29-2022,Stop and Shop,168.68,debit,Grocery shopping,Credit Card
08-30-2022,Ice skating,66.96,debit,Entertainment,Credit Card
08-30-2022,Trader Joes,200.47,debit,Grocery shopping,Credit Card
08-31-2022,Stop and Shop,243.9,debit,Grocery shopping,Credit Card
08-31-2022,Ice skating,51.67,debit,Entertainment,Credit Card
08-31-2022,Uber,14.11,debit,Travel expenses,Credit Card
08-31-2022,Mall,67.96,debit,Shopping,Credit Card
09-01-2022,Rent,2400.0,debit,Mortgage & Rent,Checking
09-01-2022,Eversource Electricity,69.65,debit,Utilities,Checking
09-01-2022,National Grid Gas,73.68,debit,Utilities,Checking
09-01-2022,Credit Transaction,4.3,credit,Cashback Rewards,Savings
09-01-2022,Trader Joes,237.17,debit,Grocery shopping,Credit Card
09-01-2022,Market Basket,179.01,debit,Grocery shopping,Credit Card
09-02-2022,Ice skating,59.19,debit,Entertainment,Credit Card
09-03-2022,Uber,14.89,debit,Travel expenses,Credit Card
09-03-2022,Ace Hardware,245.56,debit,Grocery shopping,Credit Card
09-03-2022,Boston Halal,65.6,debit,Restaurants,Credit Card
09-03-2022,Boston Shawarma,53.95,debit,Restaurants,Credit Card
09-04-2022,Ice skating,65.9,debit,Entertainment,Credit Card
09-04-2022,Ace Hardware,258.09,debit,Grocery shopping,Credit Card
09-04-2022,Trader Joes,250.14,debit,Grocery shopping,Credit Card
09-05-2022,Boston Shawarma,52.27,debit,Restaurants,Credit Card
09-05-2022,Ace Hardware,259.5,debit,Grocery shopping,Credit Card
09-05-2022,Mall,39.41,debit,Shopping,Credit Card
09-05-2022,MBTA,25.3,debit,Travel expenses,Credit Card
09-05-2022,Stop and Shop,246.47,debit,Grocery shopping,Credit Card
09-05-2022,Mama-cita,54.66,debit,Restaurants,Credit Card
09-06-2022,StandUp show,21.33,debit,Entertainment,Credit Card
09-06-2022,Credit Transaction,10.53,credit,Cashback Rewards,Savings
09-06-2022,Ace Hardware,254.7,debit,Grocery shopping,Credit Card
09-06-2022,Dominos,45.42,debit,Restaurants,Credit Card
09-06-2022,Stop and Shop,245.09,debit,Grocery shopping,Credit Card
09-07-2022,Market Basket,208.36,debit,Grocery shopping,Credit Card
09-07-2022,Ace Hardware,262.06,debit,Grocery shopping,Credit Card
09-08-2022,Mama-cita,32.38,debit,Restaurants,Credit Card
09-08-2022,Ace Hardware,232.35,debit,Grocery shopping,Credit Card
09-08-2022,Stop and Shop,210.05,debit,Grocery shopping,Credit Card
09-09-2022,Stop and Shop,233.76,debit,Grocery shopping,Credit Card
09-09-2022,Ice skating,34.7,debit,Entertainment,Credit Card
09-09-2022,Trader Joes,218.66,debit,Grocery shopping,Credit Card
09-09-2022,Ace Hardware,193.1,debit,Grocery shopping,Credit Card
09-09-2022,Market Basket,224.76,debit,Grocery shopping,Credit Card
09-09-2022,Temu,44.8,debit,Shopping,Credit Card
09-10-2022,Trader Joes,221.34,debit,Grocery shopping,Credit Card
09-10-2022,AMC Boston,45.53,debit,Entertainment,Credit Card
09-11-2022,Market Basket,211.44,debit,Grocery shopping,Credit Card
09-11-2022,Stop and Shop,188.32,debit,Grocery shopping,Credit Card
09-11-2022,Boston Shawarma,36.53,debit,Restaurants,Credit Card
09-12-2022,StandUp show,42.61,debit,Entertainment,Credit Card
09-12-2022,Trader Joes,251.21,debit,Grocery shopping,Credit Card
09-12-2022,Mall,28.78,debit,Shopping,Credit Card
09-12-2022,Stop and Shop,202.52,debit,Grocery shopping,Credit Card
09-13-2022,Boston Shawarma,58.28,debit,Restaurants,Credit Card
09-13-2022,Stop and Shop,256.43,debit,Grocery shopping,Credit Card
09-13-2022,Monthly direct deposit - Salary,5967.0,credit,Salary,Savings
09-14-2022,Ace Hardware,203.52,debit,Grocery shopping,Credit Card
09-14-2022,Stop and Shop,242.25,debit,Grocery shopping,Credit Card
09-15-2022,Karaoke,58.99,debit,Entertainment,Credit Card
09-15-2022,Ace Hardware,238.07,debit,Grocery shopping,Credit Card
