Date,Description,Amount,Transaction Type,Category,Account Name
09-02-2020,Stop and Shop,79.16,debit,Grocery shopping,Credit Card
09-02-2020,Uber,31.14,debit,Travel expenses,Credit Card
09-03-2020,Uber,32.82,debit,Travel expenses,Credit Card
09-03-2020,Stop and Shop,115.85,debit,Grocery shopping,Credit Card
09-03-2020,Lyft,10.45,debit,Travel expenses,Credit Card
09-04-2020,Stop and Shop,105.99,debit,Grocery shopping,Credit Card
09-04-2020,Market Basket,95.37,debit,Grocery shopping,Credit Card
09-04-2020,Trader Joes,98.1,debit,Grocery shopping,Credit Card
09-05-2020,Trader Joes,55.48,debit,Grocery shopping,Credit Card
09-05-2020,Ace Hardware,53.76,debit,Grocery shopping,Credit Card
09-05-2020,Market Basket,109.53,debit,Grocery shopping,Credit Card
09-06-2020,Trader Joes,84.51,debit,Grocery shopping,Credit Card
09-06-2020,Ace Hardware,92.22,debit,Grocery shopping,Credit Card
09-06-2020,Market Basket,86.26,debit,Grocery shopping,Credit Card
09-07-2020,Credit Transaction,6.56,credit,Cashback Rewards,Savings
09-07-2020,Lyft,47.68,debit,Travel expenses,Credit Card
09-08-2020,Credit Transaction,105.06,credit,Dividends,Savings
09-08-2020,Market Basket,58.8,debit,Grocery shopping,Credit Card
09-08-2020,Trader Joes,90.99,debit,Grocery shopping,Credit Card
09-09-2020,Stop and Shop,94.67,debit,Grocery shopping,Credit Card
09-09-2020,Market Basket,109.3,debit,Grocery shopping,Credit Card
09-09-2020,Lyft,48.53,debit,Travel expenses,Credit Card
09-10-2020,Market Basket,114.81,debit,Grocery shopping,Credit Card
09-11-2020,Ace Hardware,69.78,debit,Grocery shopping,Credit Card
09-12-2020,Trader Joes,60.33,debit,Grocery shopping,Credit Card
09-12-2020,Stop and Shop,119.95,debit,Grocery shopping,Credit Card
09-12-2020,Ace Hardware,77.97,debit,Grocery shopping,Credit Card
09-13-2020,Market Basket,121.21,debit,Grocery shopping,Credit Card
09-13-2020,Monthly direct deposit - Salary,3900.0,credit,Salary,Savings
09-13-2020,Boston Shawarma,37.42,debit,Restaurants,Credit Card
09-14-2020,Stop and Shop,56.21,debit,Grocery shopping,Credit Card
09-14-2020,AMC Boston,35.09,debit,Entertainment,Credit Card
09-14-2020,Trader Joes,91.78,debit,Grocery shopping,Credit Card
09-14-2020,Ace Hardware,104.33,debit,Grocery shopping,Credit Card
09-15-2020,Trader Joes,98.93,debit,Grocery shopping,Credit Card
09-15-2020,Uber,13.98,debit,Travel expenses,Credit Card
09-15-2020,Ace Hardware,77.54,debit,Grocery shopping,Credit Card
09-16-2020,Karaoke,41.08,debit,Entertainment,Credit Card
09-16-2020,Temu,41.8,debit,Shopping,Credit Card
09-16-2020,Trader Joes,61.83,debit,Grocery shopping,Credit Card
09-16-2020,StandUp show,36.09,debit,Entertainment,Credit Card
09-16-2020,Stop and Shop,50.33,debit,Grocery shopping,Credit Card
09-16-2020,Market Basket,71.35,debit,Grocery shopping,Credit Card
09-17-2020,Trader Joes,99.78,debit,Grocery shopping,Credit Card
09-17-2020,Ace Hardware,112.62,debit,Grocery shopping,Credit Card
09-18-2020,Trader Joes,113.3,debit,Grocery shopping,Credit Card
09-19-2020,Market Basket,94.33,debit,Grocery shopping,Credit Card
09-19-2020,Karaoke,31.3,debit,Entertainment,Credit Card
09-19-2020,Trader Joes,101.68,debit,Grocery shopping,Credit Card
09-19-2020,Uber,42.21,debit,Travel expenses,Credit Card
09-20-2020,Ace Hardware,117.11,debit,Grocery shopping,Credit Card
09-20-2020,Stop and Shop,124.08,debit,Grocery shopping,Credit Card
09-20-2020,Karaoke,48.17,debit,Entertainment,Credit Card
09-20-2020,Uber,44.79,debit,Travel expenses,Credit Card
09-20-2020,Market Basket,58.4,debit,Grocery shopping,Credit Card
09-20-2020,Trader Joes,83.46,debit,Grocery shopping,Credit Card
09-20-2020,Dominos,34.15,debit,Restaurants,Credit Card
09-20-2020,Lyft,23.35,debit,Travel expenses,Credit Card
09-21-2020,Trader Joes,74.1,debit,Grocery shopping,Credit Card
09-21-2020,Stop and Shop,64.67,debit,Grocery shopping,Credit Card
09-21-2020,Amazon,31.65,debit,Shopping,Credit Card
09-21-2020,Ace Hardware,75.93,debit,Grocery shopping,Credit Card
09-21-2020,Credit Transaction,3.02,credit,Cashback Rewards,Savings
09-21-2020,Dominos,26.94,debit,Restaurants,Credit Card
09-21-2020,Market Basket,68.67,debit,Grocery shopping,Credit Card
09-22-2020,Ace Hardware,81.48,debit,Grocery shopping,Credit Card
09-22-2020,Trader Joes,75.77,debit,Grocery shopping,Credit Card
09-22-2020,Market Basket,85.18,debit,Grocery shopping,Credit Card
09-23-2020,MBTA,22.57,debit,Travel expenses,Credit Card
09-24-2020,Stop and Shop,50.01,debit,Grocery shopping,Credit Card
09-24-2020,Trader Joes,81.33,debit,Grocery shopping,Credit Card
09-25-2020,Ice skating,37.4,debit,Entertainment,Credit Card
09-25-2020,Boston Halal,24.75,debit,Restaurants,Credit Card
09-25-2020,Trader Joes,101.75,debit,Grocery shopping,Credit Card
09-27-2020,Mama-cita,20.55,debit,Restaurants,Credit Card
09-27-2020,Stop and Shop,84.38,debit,Grocery shopping,Credit Card
09-27-2020,Ace Hardware,82.86,debit,Grocery shopping,Credit Card
09-27-2020,Market Basket,79.87,debit,Grocery shopping,Credit Card
09-27-2020,Mall,140.33,debit,Shopping,Credit Card
09-27-2020,Trader Joes,52.76,debit,Grocery shopping,Credit Card
09-27-2020,AMC Boston,34.97,debit,Entertainment,Credit Card
09-28-2020,Ace Hardware,101.32,debit,Grocery shopping,Credit Card
09-28-2020,Trader Joes,64.3,debit,Grocery shopping,Credit Card
09-28-2020,Ice skating,13.67,debit,Entertainment,Credit Card
09-28-2020,Dominos,15.45,debit,Restaurants,Credit Card
09-28-2020,AMC Boston,44.87,debit,Entertainment,Credit Card
09-29-2020,Trader Joes,71.72,debit,Grocery shopping,Credit Card
09-29-2020,Stop and Shop,111.36,debit,Grocery shopping,Credit Card
09-29-2020,Lyft,20.48,debit,Travel expenses,Credit Card
09-29-2020,StandUp show,24.39,debit,Entertainment,Credit Card
09-29-2020,MBTA,24.77,debit,Travel expenses,Credit Card
09-30-2020,Mama-cita,18.87,debit,Restaurants,Credit Card
09-30-2020,Market Basket,70.93,debit,Grocery shopping,Credit Card
09-30-2020,Boston Halal,37.98,debit,Restaurants,Credit Card
09-30-2020,Trader Joes,72.4,debit,Grocery shopping,Credit Card
09-30-2020,Stop and Shop,102.6,debit,Grocery shopping,Credit Card
10-01-2020,Rent,850.0,debit,Mortgage & Rent,Checking
10-01-2020,Eversource Electricity,18.96,debit,Utilities,Checking
10-01-2020,National Grid Gas,79.42,debit,Utilities,Checking
10-01-2020,Heating fuel,125.71,debit,Utilities,Checking
10-02-2020,Trader Joes,119.82,debit,Grocery shopping,Credit Card
10-03-2020,Market Basket,104.87,debit,Grocery shopping,Credit Card
10-03-2020,Trader Joes,83.63,debit,Grocery shopping,Credit Card
10-04-2020,Trader Joes,70.97,debit,Grocery shopping,Credit Card
10-04-2020,MBTA,38.44,debit,Travel expenses,Credit Card
10-04-2020,Ace Hardware,111.87,debit,Grocery shopping,Credit Card
10-04-2020,Ice skating,13.18,debit,Entertainment,Credit Card
10-05-2020,Stop and Shop,90.76,debit,Grocery shopping,Credit Card
10-05-2020,Ace Hardware,111.82,debit,Grocery shopping,Credit Card
10-05-2020,Lyft,42.3,debit,Travel expenses,Credit Card
10-06-2020,Stop and Shop,65.06,debit,Grocery shopping,Credit Card
10-07-2020,Stop and Shop,62.84,debit,Grocery shopping,Credit Card
10-07-2020,Boston Halal,19.24,debit,Restaurants,Credit Card
10-07-2020,Market Basket,114.91,debit,Grocery shopping,Credit Card
10-07-2020,Boston Shawarma,29.9,debit,Restaurants,Credit Card
10-07-2020,Lyft,12.53,debit,Travel expenses,Credit Card
10-07-2020,Ace Hardware,113.41,debit,Grocery shopping,Credit Card
10-08-2020,Stop and Shop,69.28,debit,Grocery shopping,Credit Card
10-08-2020,MBTA,39.69,debit,Travel expenses,Credit Card
10-09-2020,Trader Joes,69.74,debit,Grocery shopping,Credit Card
10-09-2020,Market Basket,99.3,debit,Grocery shopping,Credit Card
10-10-2020,Market Basket,90.81,debit,Grocery shopping,Credit Card
10-10-2020,Boston Halal,19.73,debit,Restaurants,Credit Card
10-11-2020,Stop and Shop,84.1,debit,Grocery shopping,Credit Card
10-11-2020,Uber,29.4,debit,Travel expenses,Credit Card
10-11-2020,Ace Hardware,68.59,debit,Grocery shopping,Credit Card
10-11-2020,Trader Joes,50.46,debit,Grocery shopping,Credit Card
10-11-2020,Amazon,83.32,debit,Shopping,Credit Card
10-12-2020,Credit Transaction,7.35,credit,Cashback Rewards,Savings
10-12-2020,Stop and Shop,69.91,debit,Grocery shopping,Credit Card
10-12-2020,Ace Hardware,120.31,debit,Grocery shopping,Credit Card
10-13-2020,Ace Hardware,111.89,debit,Grocery shopping,Credit Card
10-13-2020,Monthly direct deposit - Salary,3900.0,credit,Salary,Savings
10-13-2020,Uber,25.41,debit,Travel expenses,Credit Card
10-14-2020,Market Basket,79.8,debit,Grocery shopping,Credit Card
10-15-2020,Market Basket,116.06,debit,Grocery shopping,Credit Card
10-15-2020,Karaoke,38.46,debit,Entertainment,Credit Card
10-15-2020,Ace Hardware,76.12,debit,Grocery shopping,Credit Card
10-15-2020,Uber,20.56,debit,Travel expenses,Credit Card
10-15-2020,Stop and Shop,87.36,debit,Grocery shopping,Credit Card
10-15-2020,Trader Joes,81.13,debit,Grocery shopping,Credit Card
10-16-2020,Ace Hardware,74.27,debit,Grocery shopping,Credit Card
10-16-2020,AMC Boston,18.97,debit,Entertainment,Credit Card
10-16-2020,Stop and Shop,120.69,debit,Grocery shopping,Credit Card
10-16-2020,Mama-cita,20.87,debit,Restaurants,Credit Card
10-17-2020,Ace Hardware,97.93,debit,Grocery shopping,Credit Card
10-17-2020,Karaoke,40.13,debit,Entertainment,Credit Card
10-18-2020,Stop and Shop,114.75,debit,Grocery shopping,Credit Card
10-18-2020,Boston Shawarma,34.15,debit,Restaurants,Credit Card
10-19-2020,Credit Transaction,3.24,credit,Cashback Rewards,Savings
10-19-2020,Trader Joes,79.05,debit,Grocery shopping,Credit Card
10-19-2020,Lyft,48.12,debit,Travel expenses,Credit Card
10-20-2020,Lyft,11.6,debit,Travel expenses,Credit Card
10-21-2020,Stop and Shop,114.39,debit,Grocery shopping,Credit Card
10-21-2020,MBTA,36.91,debit,Travel expenses,Credit Card
10-21-2020,Trader Joes,74.36,debit,Grocery shopping,Credit Card
10-22-2020,Boston Halal,33.9,debit,Restaurants,Credit Card
10-22-2020,Trader Joes,86.67,debit,Grocery shopping,Credit Card
10-23-2020,Lyft,37.28,debit,Travel expenses,Credit Card
10-23-2020,Ace Hardware,80.99,debit,Grocery shopping,Credit Card
10-23-2020,Uber,42.59,debit,Travel expenses,Credit Card
10-24-2020,Market Basket,62.24,debit,Grocery shopping,Credit Card
10-24-2020,Lyft,43.61,debit,Travel expenses,Credit Card
10-24-2020,Stop and Shop,91.06,debit,Grocery shopping,Credit Card
10-25-2020,Stop and Shop,88.52,debit,Grocery shopping,Credit Card
10-26-2020,Boston Halal,26.64,debit,Restaurants,Credit Card
10-26-2020,Ace Hardware,71.95,debit,Grocery shopping,Credit Card
10-26-2020,Dominos,34.17,debit,Restaurants,Credit Card
10-26-2020,Market Basket,58.15,debit,Grocery shopping,Credit Card
10-26-2020,Credit Transaction,8.94,credit,Cashback Rewards,Savings
10-27-2020,Uber,31.15,debit,Travel expenses,Credit Card
10-27-2020,Stop and Shop,70.13,debit,Grocery shopping,Credit Card
10-28-2020,Ace Hardware,101.57,debit,Grocery shopping,Credit Card
10-29-2020,Ace Hardware,74.36,debit,Grocery shopping,Credit Card
10-29-2020,Market Basket,61.17,debit,Grocery shopping,Credit Card
10-30-2020,Boston Halal,37.27,debit,Restaurants,Credit Card
10-30-2020,Market Basket,75.25,debit,Grocery shopping,Credit Card
10-30-2020,Trader Joes,123.97,debit,Grocery shopping,Credit Card
10-30-2020,Karaoke,11.78,debit,Entertainment,Credit Card
10-31-2020,Ace Hardware,120.62,debit,Grocery shopping,Credit Card
10-31-2020,Trader Joes,96.65,debit,Grocery shopping,Credit Card
11-01-2020,AMC Boston,37.76,debit,Entertainment,Credit Card
11-01-2020,Rent,850.0,debit,Mortgage & Rent,Checking
11-01-2020,Eversource Electricity,76.77,debit,Utilities,Checking
11-01-2020,National Grid Gas,15.91,debit,Utilities,Checking
11-01-2020,Heating fuel,120.05,debit,Utilities,Checking
11-01-2020,Trader Joes,85.84,debit,Grocery shopping,Credit Card
11-01-2020,Ace Hardware,89.43,debit,Grocery shopping,Credit Card
11-01-2020,Market Basket,123.84,debit,Grocery shopping,Credit Card
11-01-2020,Ice skating,29.39,debit,Entertainment,Credit Card
11-02-2020,Ace Hardware,81.0,debit,Grocery shopping,Credit Card
11-02-2020,Stop and Shop,124.87,debit,Grocery shopping,Credit Card
11-02-2020,Trader Joes,83.95,debit,Grocery shopping,Credit Card
11-03-2020,Ace Hardware,84.37,debit,Grocery shopping,Credit Card
11-03-2020,Market Basket,116.09,debit,Grocery shopping,Credit Card
11-03-2020,MBTA,37.73,debit,Travel expenses,Credit Card
11-04-2020,Trader Joes,109.15,debit,Grocery shopping,Credit Card
11-04-2020,Boston Halal,22.45,debit,Restaurants,Credit Card
11-04-2020,Market Basket,88.16,debit,Grocery shopping,Credit Card
11-04-2020,Mama-cita,33.01,debit,Restaurants,Credit Card
11-04-2020,Dominos,34.07,debit,Restaurants,Credit Card
11-04-2020,Credit Transaction,5.57,credit,Cashback Rewards,Savings
11-04-2020,Boston Shawarma,20.97,debit,Restaurants,Credit Card
11-05-2020,AMC Boston,49.12,debit,Entertainment,Credit Card
11-05-2020,Stop and Shop,79.16,debit,Grocery shopping,Credit Card
11-05-2020,Market Basket,98.8,debit,Grocery shopping,Credit Card
11-05-2020,Boston Shawarma,25.37,debit,Restaurants,Credit Card
11-05-2020,Ace Hardware,70.34,debit,Grocery shopping,Credit Card
11-05-2020,Trader Joes,77.62,debit,Grocery shopping,Credit Card
11-06-2020,Stop and Shop,54.58,debit,Grocery shopping,Credit Card
11-06-2020,Ace Hardware,60.79,debit,Grocery shopping,Credit Card
11-06-2020,Trader Joes,94.17,debit,Grocery shopping,Credit Card
11-06-2020,Market Basket,55.62,debit,Grocery shopping,Credit Card
11-07-2020,Trader Joes,107.05,debit,Grocery shopping,Credit Card
11-07-2020,Ace Hardware,80.5,debit,Grocery shopping,Credit Card
11-08-2020,Stop and Shop,93.86,debit,Grocery shopping,Credit Card
11-08-2020,Trader Joes,55.34,debit,Grocery shopping,Credit Card
11-09-2020,Stop and Shop,100.34,debit,Grocery shopping,Credit Card
11-09-2020,Ace Hardware,85.16,debit,Grocery shopping,Credit Card
11-09-2020,Trader Joes,84.27,debit,Grocery shopping,Credit Card
11-09-2020,Market Basket,59.38,debit,Grocery shopping,Credit Card
11-09-2020,Boston Halal,36.69,debit,Restaurants,Credit Card
11-09-2020,Mama-cita,33.64,debit,Restaurants,Credit Card
11-10-2020,AMC Boston,28.34,debit,Entertainment,Credit Card
11-10-2020,Market Basket,68.31,debit,Grocery shopping,Credit Card
11-10-2020,StandUp show,14.11,debit,Entertainment,Credit Card
11-11-2020,Dominos,31.37,debit,Restaurants,Credit Card
11-11-2020,Uber,30.37,debit,Travel expenses,Credit Card
11-12-2020,Market Basket,59.81,debit,Grocery shopping,Credit Card
11-12-2020,Ace Hardware,99.35,debit,Grocery shopping,Credit Card
11-13-2020,Stop and Shop,86.82,debit,Grocery shopping,Credit Card
11-13-2020,Market Basket,90.17,debit,Grocery shopping,Credit Card
11-13-2020,MBTA,41.48,debit,Travel expenses,Credit Card
11-13-2020,Monthly direct deposit - Salary,4017.0,credit,Salary,Savings
11-14-2020,Market Basket,121.67,debit,Grocery shopping,Credit Card
11-14-2020,Ace Hardware,99.8,debit,Grocery shopping,Credit Card
11-14-2020,StandUp show,35.74,debit,Entertainment,Credit Card
11-14-2020,Trader Joes,119.05,debit,Grocery shopping,Credit Card
11-14-2020,Boston Shawarma,35.41,debit,Restaurants,Credit Card
11-14-2020,Stop and Shop,58.0,debit,Grocery shopping,Credit Card
11-14-2020,Dominos,28.59,debit,Restaurants,Credit Card
11-15-2020,Trader Joes,69.86,debit,Grocery shopping,Credit Card
11-15-2020,Ace Hardware,91.88,debit,Grocery shopping,Credit Card
11-15-2020,Market Basket,50.24,debit,Grocery shopping,Credit Card
11-16-2020,Stop and Shop,89.71,debit,Grocery shopping,Credit Card
11-17-2020,Market Basket,66.0,debit,Grocery shopping,Credit Card
11-17-2020,Ace Hardware,124.17,debit,Grocery shopping,Credit Card
11-17-2020,Trader Joes,72.08,debit,Grocery shopping,Credit Card
11-17-2020,Stop and Shop,99.38,debit,Grocery shopping,Credit Card
11-18-2020,Market Basket,54.47,debit,Grocery shopping,Credit Card
11-18-2020,Mama-cita,32.5,debit,Restaurants,Credit Card
11-18-2020,Stop and Shop,68.85,debit,Grocery shopping,Credit Card
11-18-2020,Ace Hardware,93.89,debit,Grocery shopping,Credit Card
11-18-2020,Ice skating,45.36,debit,Entertainment,Credit Card
11-18-2020,Trader Joes,75.97,debit,Grocery shopping,Credit Card
11-19-2020,Stop and Shop,58.56,debit,Grocery shopping,Credit Card
11-19-2020,MBTA,13.43,debit,Travel expenses,Credit Card
11-20-2020,Stop and Shop,95.28,debit,Grocery shopping,Credit Card
11-20-2020,Ace Hardware,85.74,debit,Grocery shopping,Credit Card
11-20-2020,Market Basket,88.39,debit,Grocery shopping,Credit Card
11-20-2020,Lyft,30.37,debit,Travel expenses,Credit Card
11-21-2020,Lyft,36.08,debit,Travel expenses,Credit Card
11-21-2020,Trader Joes,54.42,debit,Grocery shopping,Credit Card
11-21-2020,Dominos,23.72,debit,Restaurants,Credit Card
11-21-2020,Boston Shawarma,25.09,debit,Restaurants,Credit Card
11-21-2020,Stop and Shop,89.57,debit,Grocery shopping,Credit Card
11-21-2020,Market Basket,109.34,debit,Grocery shopping,Credit Card
11-22-2020,StandUp show,22.31,debit,Entertainment,Credit Card
11-22-2020,MBTA,25.5,debit,Travel expenses,Credit Card
11-23-2020,MBTA,17.68,debit,Travel expenses,Credit Card
11-23-2020,Stop and Shop,72.14,debit,Grocery shopping,Credit Card
11-24-2020,Uber,48.21,debit,Travel expenses,Credit Card
11-24-2020,Ace Hardware,98.67,debit,Grocery shopping,Credit Card
11-24-2020,Credit Transaction,5.75,credit,Cashback Rewards,Savings
11-25-2020,Temu,41.04,debit,Shopping,Credit Card
11-25-2020,Ace Hardware,107.33,debit,Grocery shopping,Credit Card
11-25-2020,Market Basket,72.98,debit,Grocery shopping,Credit Card
11-26-2020,Mama-cita,31.22,debit,Restaurants,Credit Card
11-26-2020,Ace Hardware,55.36,debit,Grocery shopping,Credit Card
11-26-2020,Stop and Shop,75.8,debit,Grocery shopping,Credit Card
11-26-2020,Market Basket,114.25,debit,Grocery shopping,Credit Card
11-26-2020,Karaoke,18.41,debit,Entertainment,Credit Card
11-26-2020,Trader Joes,107.23,debit,Grocery shopping,Credit Card
11-27-2020,Boston Shawarma,29.24,debit,Restaurants,Credit Card
11-27-2020,Stop and Shop,73.58,debit,Grocery shopping,Credit Card
11-28-2020,Trader Joes,66.11,debit,Grocery shopping,Credit Card
11-29-2020,Boston Halal,35.22,debit,Restaurants,Credit Card
11-29-2020,Ace Hardware,57.71,debit,Grocery shopping,Credit Card
11-29-2020,Stop and Shop,82.61,debit,Grocery shopping,Credit Card
11-29-2020,MBTA,44.35,debit,Travel expenses,Credit Card
11-29-2020,Market Basket,62.71,debit,Grocery shopping,Credit Card
11-29-2020,Trader Joes,81.21,debit,Grocery shopping,Credit Card
11-29-2020,Lyft,43.06,debit,Travel expenses,Credit Card
11-30-2020,Uber,43.9,debit,Travel expenses,Credit Card
12-01-2020,Rent,850.0,debit,Mortgage & Rent,Checking
12-01-2020,Eversource Electricity,27.86,debit,Utilities,Checking
12-01-2020,National Grid Gas,25.45,debit,Utilities,Checking
12-01-2020,Heating fuel,127.89,debit,Utilities,Checking
12-03-2020,Market Basket,102.19,debit,Grocery shopping,Credit Card
12-03-2020,Stop and Shop,117.66,debit,Grocery shopping,Credit Card
12-04-2020,Trader Joes,95.21,debit,Grocery shopping,Credit Card
12-04-2020,Lyft,44.48,debit,Travel expenses,Credit Card
12-05-2020,Uber,26.18,debit,Travel expenses,Credit Card
12-05-2020,Market Basket,65.41,debit,Grocery shopping,Credit Card
12-06-2020,Market Basket,53.5,debit,Grocery shopping,Credit Card
12-06-2020,Stop and Shop,82.91,debit,Grocery shopping,Credit Card
12-07-2020,Trader Joes,68.34,debit,Grocery shopping,Credit Card
12-07-2020,Stop and Shop,51.36,debit,Grocery shopping,Credit Card
12-07-2020,Ice skating,47.0,debit,Entertainment,Credit Card
12-08-2020,Lyft,11.25,debit,Travel expenses,Credit Card
12-08-2020,Stop and Shop,52.49,debit,Grocery shopping,Credit Card
12-08-2020,Trader Joes,91.93,debit,Grocery shopping,Credit Card
12-09-2020,Trader Joes,84.33,debit,Grocery shopping,Credit Card
12-09-2020,Stop and Shop,95.32,debit,Grocery shopping,Credit Card
12-09-2020,Uber,35.06,debit,Travel expenses,Credit Card
12-10-2020,Market Basket,50.08,debit,Grocery shopping,Credit Card
12-10-2020,StandUp show,36.15,debit,Entertainment,Credit Card
12-10-2020,AMC Boston,18.11,debit,Entertainment,Credit Card
12-10-2020,Temu,113.22,debit,Shopping,Credit Card
12-10-2020,Trader Joes,79.44,debit,Grocery shopping,Credit Card
12-11-2020,Stop and Shop,83.33,debit,Grocery shopping,Credit Card
12-11-2020,Karaoke,15.87,debit,Entertainment,Credit Card
12-11-2020,Temu,138.12,debit,Shopping,Credit Card
12-12-2020,Mama-cita,25.18,debit,Restaurants,Credit Card
12-12-2020,Market Basket,75.56,debit,Grocery shopping,Credit Card
12-13-2020,Monthly direct deposit - Salary,4017.0,credit,Salary,Savings
12-13-2020,Stop and Shop,93.91,debit,Grocery shopping,Credit Card
12-13-2020,Lyft,32.4,debit,Travel expenses,Credit Card
12-13-2020,Ace Hardware,55.91,debit,Grocery shopping,Credit Card
12-13-2020,MBTA,19.58,debit,Travel expenses,Credit Card
12-13-2020,Trader Joes,100.3,debit,Grocery shopping,Credit Card
12-13-2020,Market Basket,50.24,debit,Grocery shopping,Credit Card
12-14-2020,Ice skating,32.16,debit,Entertainment,Credit Card
12-14-2020,Trader Joes,66.08,debit,Grocery shopping,Credit Card
12-14-2020,Credit Transaction,6.89,credit,Cashback Rewards,Savings
12-15-2020,Trader Joes,111.84,debit,Grocery shopping,Credit Card
12-15-2020,Ace Hardware,63.99,debit,Grocery shopping,Credit Card
12-16-2020,Stop and Shop,112.39,debit,Grocery shopping,Credit Card
12-16-2020,Trader Joes,98.92,debit,Grocery shopping,Credit Card
12-17-2020,MBTA,10.55,debit,Travel expenses,Credit Card
12-17-2020,Market Basket,57.42,debit,Grocery shopping,Credit Card
12-17-2020,Stop and Shop,82.42,debit,Grocery shopping,Credit Card
12-18-2020,Credit Transaction,52.18,credit,Dividends,Savings
12-18-2020,Uber,42.6,debit,Travel expenses,Credit Card
12-18-2020,Market Basket,62.44,debit,Grocery shopping,Credit Card
12-18-2020,Lyft,46.12,debit,Travel expenses,Credit Card
12-19-2020,Ace Hardware,62.32,debit,Grocery shopping,Credit Card
12-20-2020,Market Basket,98.55,debit,Grocery shopping,Credit Card
12-20-2020,Ace Hardware,120.56,debit,Grocery shopping,Credit Card
12-21-2020,Ace Hardware,88.63,debit,Grocery shopping,Credit Card
12-21-2020,Karaoke,49.55,debit,Entertainment,Credit Card
12-21-2020,Stop and Shop,115.45,debit,Grocery shopping,Credit Card
12-22-2020,Temu,131.93,debit,Shopping,Credit Card
12-22-2020,Trader Joes,114.54,debit,Grocery shopping,Credit Card
12-22-2020,Stop and Shop,109.21,debit,Grocery shopping,Credit Card
12-22-2020,Ace Hardware,101.91,debit,Grocery shopping,Credit Card
12-23-2020,Mall,104.92,debit,Shopping,Credit Card
12-25-2020,Lyft,13.14,debit,Travel expenses,Credit Card
12-25-2020,Credit Transaction,9.16,credit,Cashback Rewards,Savings
12-25-2020,Stop and Shop,108.49,debit,Grocery shopping,Credit Card
12-26-2020,Ice skating,44.66,debit,Entertainment,Credit Card
12-26-2020,Lyft,21.14,debit,Travel expenses,Credit Card
12-27-2020,Ace Hardware,63.0,debit,Grocery shopping,Credit Card
12-28-2020,Dominos,27.15,debit,Restaurants,Credit Card
12-28-2020,Stop and Shop,116.33,debit,Grocery shopping,Credit Card
12-28-2020,Trader Joes,73.97,debit,Grocery shopping,Credit Card
12-28-2020,Market Basket,63.28,debit,Grocery shopping,Credit Card
12-29-2020,Uber,37.6,debit,Travel expenses,Credit Card
12-29-2020,Stop and Shop,99.68,debit,Grocery shopping,Credit Card
12-29-2020,Ace Hardware,81.33,debit,Grocery shopping,Credit Card
12-29-2020,Market Basket,103.27,debit,Grocery shopping,Credit Card
12-29-2020,Trader Joes,96.19,debit,Grocery shopping,Credit Card
12-31-2020,Amazon,53.4,debit,Shopping,Credit Card
12-31-2020,MBTA,36.88,debit,Travel expenses,Credit Card
12-31-2020,Trader Joes,88.35,debit,Grocery shopping,Credit Card
12-31-2020,Ace Hardware,77.31,debit,Grocery shopping,Credit Card
12-31-2020,Stop and Shop,76.33,debit,Grocery shopping,Credit Card
01-01-2021,Karaoke,22.84,debit,Entertainment,Credit Card
01-01-2021,Rent,850.0,debit,Mortgage & Rent,Checking
01-01-2021,Eversource Electricity,44.69,debit,Utilities,Checking
01-01-2021,National Grid Gas,61.04,debit,Utilities,Checking
01-01-2021,Heating fuel,183.26,debit,Utilities,Checking
01-01-2021,Market Basket,127.82,debit,Grocery shopping,Credit Card
01-01-2021,Ace Hardware,71.35,debit,Grocery shopping,Credit Card
01-01-2021,Mall,146.57,debit,Shopping,Credit Card
01-01-2021,Credit Transaction,5.12,credit,Cashback Rewards,Savings
01-01-2021,Trader Joes,74.75,debit,Grocery shopping,Credit Card
01-01-2021,Credit Transaction,5.79,credit,Cashback Rewards,Savings
01-02-2021,Trader Joes,105.76,debit,Grocery shopping,Credit Card
01-03-2021,Ace Hardware,105.16,debit,Grocery shopping,Credit Card
01-03-2021,Trader Joes,53.02,debit,Grocery shopping,Credit Card
01-03-2021,Stop and Shop,128.37,debit,Grocery shopping,Credit Card
01-03-2021,Market Basket,112.34,debit,Grocery shopping,Credit Card
01-04-2021,Trader Joes,69.03,debit,Grocery shopping,Credit Card
01-04-2021,AMC Boston,26.03,debit,Entertainment,Credit Card
01-05-2021,Temu,25.07,debit,Shopping,Credit Card
01-05-2021,Trader Joes,131.04,debit,Grocery shopping,Credit Card
01-05-2021,AMC Boston,15.26,debit,Entertainment,Credit Card
01-06-2021,Ace Hardware,75.25,debit,Grocery shopping,Credit Card
01-06-2021,Mama-cita,36.61,debit,Restaurants,Credit Card
01-06-2021,Lyft,35.02,debit,Travel expenses,Credit Card
01-06-2021,Stop and Shop,111.29,debit,Grocery shopping,Credit Card
01-07-2021,Market Basket,90.34,debit,Grocery shopping,Credit Card
01-07-2021,Stop and Shop,61.88,debit,Grocery shopping,Credit Card
01-07-2021,Mall,70.08,debit,Shopping,Credit Card
01-07-2021,Ace Hardware,85.97,debit,Grocery shopping,Credit Card
01-07-2021,Uber,52.14,debit,Travel expenses,Credit Card
01-07-2021,Karaoke,11.0,debit,Entertainment,Credit Card
01-08-2021,Stop and Shop,123.47,debit,Grocery shopping,Credit Card
01-08-2021,Market Basket,64.57,debit,Grocery shopping,Credit Card
01-08-2021,Ace Hardware,69.7,debit,Grocery shopping,Credit Card
